Software | Software engineering | http://edamontology.org/topic_3372 | NO | LABEL | INEXACT | TOPIC || 0.42105263157894735 | 0.42105263157894735 | 0.42105263157894735
hgug4112a | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hguqiagenv3 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hguqiagenv3 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hi16cod | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hi16cod | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hs25kresogen | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hs25kresogen | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hu35ksuba | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hu35ksuba | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hu35ksubb | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hu35ksubb | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hu35ksubc | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hu35ksubc | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hu35ksubd | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hu35ksubd | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hu6800 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hu6800 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
HuO22 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
HuO22 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
hwgcod | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
hwgcod | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
indac | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
indac | findkm | http://edamontology.org/format_1582 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
indac | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
illuminaHumanv1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
illuminaHumanv1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
illuminaHumanv2 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
illuminaHumanv2 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
illuminaMousev1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
illuminaMousev1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
illuminaMousev1p1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
illuminaMousev1p1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
illuminaRatv1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
illuminaRatv1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
JazaerimetaData | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
JazaerimetaData | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
lumiHumanV1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
lumiHumanV1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
lumiMouseV1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
lumiMouseV1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
lumiHumanV2 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
lumiHumanV2 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
lumiRatV1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
lumiRatV1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
m10kcod | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
m10kcod | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
m20kcod | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
m20kcod | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mi16cod | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mi16cod | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mm24kresogen | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mm24kresogen | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgu74a | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgu74a | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgu74av2 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgu74av2 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgu74b | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgu74b | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgu74bv2 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgu74bv2 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgu74c | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgu74c | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgu74cv2 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgu74cv2 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mguatlas5k | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mguatlas5k | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgug4121a | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgug4121a | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mgug4122a | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mgug4122a | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
moe430a | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
moe430a | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
moe430b | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
moe430b | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mouse4302 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mouse4302 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mouse430a2 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mouse430a2 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mpedbarray | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mpedbarray | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mu11ksuba | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mu11ksuba | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mu11ksubb | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mu11ksubb | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mu19ksuba | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mu19ksuba | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mu19ksubb | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mu19ksubb | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mu19ksubc | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mu19ksubc | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Mu15v1 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
Mu15v1 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Mu22v3 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
Mu22v3 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mwgcod | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
mwgcod | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Norway981 | Name | http://edamontology.org/data_2099 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
Norway981 | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
BSgenome | Type | http://edamontology.org/data_2100 | YES | LABEL | INEXACT | DATA || 0.36363636363636365 | 0.36363636363636365 | 0.3636363636363636
BSgenome | Epigenomics | http://edamontology.org/topic_3173 | NO | LABEL | INEXACT | TOPIC || 0.4545454545454546 | 0.0 | 0.30303030303030304
cdf | PDF | http://edamontology.org/format_3508 | NO | LABEL | INEXACT | FORMAT || 0.6666666666666667 | 0.0 | 0.4444444444444445
cdf | Cancer type | http://edamontology.org/data_2592 | YES | LABEL | INEXACT | DATA || 0.4545454545454546 | 0.0 | 0.30303030303030304
ChipDb | PDB | http://edamontology.org/format_1476 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.5 | 0.5
ChipDb | ChIP-seq | http://edamontology.org/topic_3169 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
ChipDb | ChEBI IDs | http://edamontology.org/data_1174 | NO | EXACT_SYNONYM | INEXACT | DATA || 0.5 | 0.0 | 0.3333333333333333
db0 | Type | http://edamontology.org/data_2100 | YES | LABEL | INEXACT | DATA || 0.36363636363636365 | 0.36363636363636365 | 0.3636363636363636
InparanoidDb | Type | http://edamontology.org/data_2100 | YES | LABEL | INEXACT | DATA || 0.36363636363636365 | 0.36363636363636365 | 0.3636363636363636
OrganismDb | Organisms | http://edamontology.org/topic_0621 | NO | EXACT_SYNONYM | INEXACT | TOPIC || 0.8 | 0.0 | 0.5333333333333333
OrganismDb | Organism report | http://edamontology.org/data_2530 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.0 | 0.38095238095238093
OrgDb | rgb | http://edamontology.org/format_3600 | NO | LABEL | INEXACT | FORMAT || 0.6 | 0.0 | 0.39999999999999997
OrgDb | Cancer type | http://edamontology.org/data_2592 | YES | LABEL | INEXACT | DATA || 0.4545454545454546 | 0.0 | 0.30303030303030304
PolyPhen | Type | http://edamontology.org/data_2100 | YES | LABEL | INEXACT | DATA || 0.36363636363636365 | 0.36363636363636365 | 0.3636363636363636
probe | Probes | http://edamontology.org/topic_0632 | NO | NARROW_SYNONYM | INEXACT | TOPIC || 0.8333333333333334 | 0.8333333333333334 | 0.8333333333333334
probe | Cancer type | http://edamontology.org/data_2592 | YES | LABEL | INEXACT | DATA || 0.4545454545454546 | 0.0 | 0.30303030303030304
SIFT | sif | http://edamontology.org/format_3619 | NO | LABEL | INEXACT | FORMAT || 0.75 | 0.75 | 0.75
SIFT | Cancer type | http://edamontology.org/data_2592 | YES | LABEL | INEXACT | DATA || 0.4545454545454546 | 0.0 | 0.30303030303030304
SNPlocs | SNP | http://edamontology.org/topic_2277 | NO | LABEL | INEXACT | TOPIC || 0.4285714285714286 | 0.4285714285714286 | 0.4285714285714286
SNPlocs | SNP | http://edamontology.org/data_2092 | YES | LABEL | INEXACT | DATA || 0.4285714285714286 | 0.4285714285714286 | 0.4285714285714286
XtraSNPlocs | Type | http://edamontology.org/data_2100 | YES | LABEL | INEXACT | DATA || 0.36363636363636365 | 0.36363636363636365 | 0.3636363636363636
TxDb | Type | http://edamontology.org/data_2100 | YES | LABEL | INEXACT | DATA || 0.36363636363636365 | 0.36363636363636365 | 0.3636363636363636
MeSHDb | MeSH | http://edamontology.org/data_1717 | YES | LABEL | INEXACT | DATA || 0.6666666666666667 | 0.6666666666666667 | 0.6666666666666666
FRMA | FMA | http://edamontology.org/data_1722 | YES | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
FRMA | rRNA | http://edamontology.org/topic_0660 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Tissue | Tissue culture | http://edamontology.org/topic_0608 | YES | NARROW_SYNONYM | INEXACT | TOPIC || 0.46153846153846156 | 0.46153846153846156 | 0.4615384615384615
Tissue | Species name | http://edamontology.org/data_1045 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.0 | 0.38095238095238093
Proteome | Proteome | http://edamontology.org/topic_0644 | YES | LABEL | EXACT | TOPIC || 1.0 | 1.0 | 1.0
Proteome | Species name | http://edamontology.org/data_1045 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.0 | 0.38095238095238093
Proteome | prosite-profile | http://edamontology.org/format_1366 | NO | LABEL | INEXACT | FORMAT || 0.4666666666666667 | 0.0 | 0.3111111111111111
Genome | Genome map | http://edamontology.org/data_1288 | NO | LABEL | INEXACT | DATA || 0.6666666666666667 | 0.6666666666666667 | 0.6666666666666666
Genome | Genome assembly | http://edamontology.org/operation_3440 | NO | LABEL | INEXACT | OPERATION || 0.4285714285714286 | 0.4285714285714286 | 0.4285714285714286
Genome | geneseq | http://edamontology.org/format_2186 | NO | LABEL | INEXACT | FORMAT || 0.5714285714285714 | 0.0 | 0.38095238095238093
Genome | Genome annotation | http://edamontology.org/topic_0222 | YES | LABEL | INEXACT | TOPIC || 0.375 | 0.375 | 0.375
StemCell | Stem cell research | http://edamontology.org/topic_3395 | NO | EXACT_SYNONYM | INEXACT | TOPIC || 0.5 | 0.5 | 0.5
StemCell | Species name | http://edamontology.org/data_1045 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.0 | 0.38095238095238093
CellCulture | Cell culture | http://edamontology.org/topic_0608 | YES | NARROW_SYNONYM | EXACT | TOPIC || 1.0 | 1.0 | 1.0
CellCulture | Species name | http://edamontology.org/data_1045 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.0 | 0.38095238095238093
CellCulture | EMBL feature | http://edamontology.org/format_1980 | YES | LABEL | INEXACT | FORMAT || 0.4545454545454546 | 0.0 | 0.30303030303030304
Germline | GermOnline ID | http://edamontology.org/data_1148 | NO | LABEL | INEXACT | DATA || 0.6666666666666667 | 0.0 | 0.4444444444444445
Germline | Gene resources | http://edamontology.org/topic_2816 | YES | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Germline | GelML | http://edamontology.org/format_3249 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
Somatic | Species tree | http://edamontology.org/data_3272 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
Somatic | Formatting | http://edamontology.org/operation_0335 | NO | LABEL | INEXACT | OPERATION || 0.5 | 0.0 | 0.3333333333333333
Anopheles_gambiae_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Anopheles_gambiae_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Apis_mellifera_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Apis_mellifera_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Arabidopsis_lyrata_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Arabidopsis_lyrata_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Arabidopsis_thaliana_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Arabidopsis_thaliana_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Bacillus_subtilis_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Bacillus_subtilis_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Bos_taurus_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Bos_taurus_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Caenorhabditis_elegans_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Caenorhabditis_elegans_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Canis_familiaris_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Canis_familiaris_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Ciona_intestinalis_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Ciona_intestinalis_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Danio_rerio_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Danio_rerio_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Drosophila_melanogaster_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Drosophila_melanogaster_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Eremothecium_gossypii_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Eremothecium_gossypii_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Escherichia_coli_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Escherichia_coli_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Gallus_gallus_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Gallus_gallus_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Gasterosteus_aculeatus_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Gasterosteus_aculeatus_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Glycine_max_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Glycine_max_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Homo_sapiens_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Homo_sapiens_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Hordeum_vulgare_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Hordeum_vulgare_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Kluyveromyces_lactis_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Kluyveromyces_lactis_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Macaca_mulatta_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Macaca_mulatta_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Magnaporthe_grisea_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Magnaporthe_grisea_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Medicago_truncatul_Dataa | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Medicago_truncatul_Dataa | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Mus_musculus_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Mus_musculus_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Neurospora_crassa_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Neurospora_crassa_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Oncorhynchus_mykiss_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Oncorhynchus_mykiss_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Oryza_sativa_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Oryza_sativa_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Pan_troglodytes_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Pan_troglodytes_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Plasmodium_falciparum_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Plasmodium_falciparum_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
